 "tick, patch-x, patch-y, monitor_type, monitor_code, no2"
305, 70, 75, Roadside, IS2, 47
306, 104, 50, Roadside, GB6, 28
306, 46, 66, Roadside, EI1, 70
306, 105, 58, Roadside, GN3, 44
306, 54, 68, Roadside, BT8, 64
306, 118, 81, Roadside, HV3, 104
306, 87, 52, Roadside, LW4, 60
306, 49, 70, Roadside, BT6, 60
306, 94, 81, Roadside, RB4, 65
306, 123, 67, Roadside, HV1, 45
306, 67, 64, Roadside, WMB, 113
306, 70, 75, Roadside, IS2, 52
306, 65, 64, Kerbside, WM6, 103
306, 47, 73, Roadside, BT4, 179
306, 101, 59, Roadside, GN0, 31
306, 48, 43, Roadside, KT6, 35
307, 123, 67, Roadside, HV1, 50
307, 46, 66, Roadside, EI1, 77
307, 65, 64, Kerbside, WM6, 111
307, 105, 58, Roadside, GN3, 75
307, 47, 73, Roadside, BT4, 190
307, 104, 50, Roadside, GB6, 31
307, 94, 81, Roadside, RB4, 85
307, 70, 75, Roadside, IS2, 85
307, 49, 70, Roadside, BT6, 62
307, 101, 59, Roadside, GN0, 52
307, 48, 43, Roadside, KT6, 50
307, 118, 81, Roadside, HV3, 120
307, 54, 68, Roadside, BT8, 64
307, 67, 64, Roadside, WMB, 139
307, 87, 52, Roadside, LW4, 43
308, 48, 43, Roadside, KT6, 59
308, 65, 64, Kerbside, WM6, 76
308, 70, 75, Roadside, IS2, 82
308, 104, 50, Roadside, GB6, 65
308, 118, 81, Roadside, HV3, 97
308, 123, 67, Roadside, HV1, 75
308, 49, 70, Roadside, BT6, 89
308, 54, 68, Roadside, BT8, 85
308, 87, 52, Roadside, LW4, 71
308, 94, 81, Roadside, RB4, 103
308, 67, 64, Roadside, WMB, 68
308, 101, 59, Roadside, GN0, 86
308, 46, 66, Roadside, EI1, 111
308, 47, 73, Roadside, BT4, 157
308, 105, 58, Roadside, GN3, 83
309, 65, 64, Kerbside, WM6, 147
309, 123, 67, Roadside, HV1, 60
309, 48, 43, Roadside, KT6, 137
309, 104, 50, Roadside, GB6, 134
309, 67, 64, Roadside, WMB, 137
309, 101, 59, Roadside, GN0, 31
309, 105, 58, Roadside, GN3, 36
309, 94, 81, Roadside, RB4, 148
309, 47, 73, Roadside, BT4, 153
309, 49, 70, Roadside, BT6, 140
309, 70, 75, Roadside, IS2, 106
309, 118, 81, Roadside, HV3, 85
309, 87, 52, Roadside, LW4, 177
309, 54, 68, Roadside, BT8, 124
309, 46, 66, Roadside, EI1, 161
310, 54, 68, Roadside, BT8, 102
310, 87, 52, Roadside, LW4, 62
310, 105, 58, Roadside, GN3, 45
310, 67, 64, Roadside, WMB, 81
310, 101, 59, Roadside, GN0, 37
310, 118, 81, Roadside, HV3, 122
310, 49, 70, Roadside, BT6, 55
310, 46, 66, Roadside, EI1, 105
310, 47, 73, Roadside, BT4, 142
310, 94, 81, Roadside, RB4, 72
310, 48, 43, Roadside, KT6, 45
310, 70, 75, Roadside, IS2, 67
310, 123, 67, Roadside, HV1, 66
310, 104, 50, Roadside, GB6, 43
310, 65, 64, Kerbside, WM6, 84
311, 54, 68, Roadside, BT8, 62
311, 67, 64, Roadside, WMB, 166
311, 49, 70, Roadside, BT6, 57
311, 101, 59, Roadside, GN0, 46
311, 65, 64, Kerbside, WM6, 97
311, 94, 81, Roadside, RB4, 116
311, 118, 81, Roadside, HV3, 111
311, 48, 43, Roadside, KT6, 60
311, 105, 58, Roadside, GN3, 42
311, 46, 66, Roadside, EI1, 115
311, 47, 73, Roadside, BT4, 117
311, 70, 75, Roadside, IS2, 115
311, 87, 52, Roadside, LW4, 56
311, 104, 50, Roadside, GB6, 35
311, 123, 67, Roadside, HV1, 66
312, 54, 68, Roadside, BT8, 108
312, 94, 81, Roadside, RB4, 114
312, 87, 52, Roadside, LW4, 74
312, 65, 64, Kerbside, WM6, 59
312, 101, 59, Roadside, GN0, 36
312, 118, 81, Roadside, HV3, 103
312, 123, 67, Roadside, HV1, 86
312, 46, 66, Roadside, EI1, 125
312, 67, 64, Roadside, WMB, 82
312, 47, 73, Roadside, BT4, 107
312, 105, 58, Roadside, GN3, 44
312, 48, 43, Roadside, KT6, 58
312, 70, 75, Roadside, IS2, 81
312, 49, 70, Roadside, BT6, 99
312, 104, 50, Roadside, GB6, 58
313, 65, 64, Kerbside, WM6, 95
313, 70, 75, Roadside, IS2, 103
313, 123, 67, Roadside, HV1, 55
313, 118, 81, Roadside, HV3, 120
313, 48, 43, Roadside, KT6, 66
313, 67, 64, Roadside, WMB, 106
313, 105, 58, Roadside, GN3, 44
313, 94, 81, Roadside, RB4, 84
313, 46, 66, Roadside, EI1, 144
313, 54, 68, Roadside, BT8, 65
313, 101, 59, Roadside, GN0, 131
313, 49, 70, Roadside, BT6, 64
313, 87, 52, Roadside, LW4, 51
313, 47, 73, Roadside, BT4, 121
313, 104, 50, Roadside, GB6, 26
314, 104, 50, Roadside, GB6, 127
314, 48, 43, Roadside, KT6, 79
314, 105, 58, Roadside, GN3, 29
314, 94, 81, Roadside, RB4, 73
314, 49, 70, Roadside, BT6, 86
314, 46, 66, Roadside, EI1, 91
314, 65, 64, Kerbside, WM6, 45
314, 101, 59, Roadside, GN0, 59
314, 67, 64, Roadside, WMB, 50
314, 70, 75, Roadside, IS2, 91
314, 118, 81, Roadside, HV3, 84
314, 123, 67, Roadside, HV1, 82
314, 87, 52, Roadside, LW4, 110
314, 54, 68, Roadside, BT8, 96
314, 47, 73, Roadside, BT4, 136
315, 67, 64, Roadside, WMB, 62
315, 54, 68, Roadside, BT8, 77
315, 94, 81, Roadside, RB4, 92
315, 123, 67, Roadside, HV1, 60
315, 105, 58, Roadside, GN3, 31
315, 65, 64, Kerbside, WM6, 98
315, 49, 70, Roadside, BT6, 75
315, 101, 59, Roadside, GN0, 34
315, 47, 73, Roadside, BT4, 114
315, 70, 75, Roadside, IS2, 63
315, 104, 50, Roadside, GB6, 85
315, 48, 43, Roadside, KT6, 114
315, 118, 81, Roadside, HV3, 64
315, 46, 66, Roadside, EI1, 157
315, 87, 52, Roadside, LW4, 96
316, 101, 59, Roadside, GN0, 37
316, 65, 64, Kerbside, WM6, 81
316, 47, 73, Roadside, BT4, 165
316, 104, 50, Roadside, GB6, 22
316, 70, 75, Roadside, IS2, 45
316, 49, 70, Roadside, BT6, 51
316, 94, 81, Roadside, RB4, 65
316, 123, 67, Roadside, HV1, 41
316, 118, 81, Roadside, HV3, 61
316, 105, 58, Roadside, GN3, 21
316, 46, 66, Roadside, EI1, 55
316, 48, 43, Roadside, KT6, 26
316, 67, 64, Roadside, WMB, 53
316, 87, 52, Roadside, LW4, 55
316, 54, 68, Roadside, BT8, 83
317, 105, 58, Roadside, GN3, 52
317, 46, 66, Roadside, EI1, 42
317, 104, 50, Roadside, GB6, 20
317, 47, 73, Roadside, BT4, 117
317, 48, 43, Roadside, KT6, 20
317, 67, 64, Roadside, WMB, 54
317, 65, 64, Kerbside, WM6, 123
317, 54, 68, Roadside, BT8, 36
317, 87, 52, Roadside, LW4, 44
317, 101, 59, Roadside, GN0, 42
317, 94, 81, Roadside, RB4, 36
317, 123, 67, Roadside, HV1, 35
317, 118, 81, Roadside, HV3, 42
317, 49, 70, Roadside, BT6, 38
317, 70, 75, Roadside, IS2, 41
318, 101, 59, Roadside, GN0, 33
318, 49, 70, Roadside, BT6, 81
318, 65, 64, Kerbside, WM6, 70
318, 118, 81, Roadside, HV3, 90
318, 105, 58, Roadside, GN3, 42
318, 123, 67, Roadside, HV1, 58
318, 46, 66, Roadside, EI1, 81
318, 87, 52, Roadside, LW4, 83
318, 47, 73, Roadside, BT4, 179
318, 94, 81, Roadside, RB4, 74
318, 67, 64, Roadside, WMB, 38
318, 54, 68, Roadside, BT8, 125
318, 104, 50, Roadside, GB6, 38
318, 48, 43, Roadside, KT6, 57
318, 70, 75, Roadside, IS2, 68
319, 94, 81, Roadside, RB4, 71
319, 65, 64, Kerbside, WM6, 97
319, 54, 68, Roadside, BT8, 86
319, 47, 73, Roadside, BT4, 172
319, 118, 81, Roadside, HV3, 96
319, 105, 58, Roadside, GN3, 69
319, 49, 70, Roadside, BT6, 46
319, 123, 67, Roadside, HV1, 54
319, 48, 43, Roadside, KT6, 48
319, 104, 50, Roadside, GB6, 44
319, 101, 59, Roadside, GN0, 98
319, 46, 66, Roadside, EI1, 67
319, 87, 52, Roadside, LW4, 90
319, 67, 64, Roadside, WMB, 30
319, 70, 75, Roadside, IS2, 66
320, 94, 81, Roadside, RB4, 42
320, 118, 81, Roadside, HV3, 72
320, 104, 50, Roadside, GB6, 110
320, 123, 67, Roadside, HV1, 40
320, 54, 68, Roadside, BT8, 85
320, 101, 59, Roadside, GN0, 113
320, 65, 64, Kerbside, WM6, 41
320, 105, 58, Roadside, GN3, 84
320, 46, 66, Roadside, EI1, 92
320, 70, 75, Roadside, IS2, 49
320, 48, 43, Roadside, KT6, 47
320, 87, 52, Roadside, LW4, 106
320, 47, 73, Roadside, BT4, 185
320, 67, 64, Roadside, WMB, 68
320, 49, 70, Roadside, BT6, 56
321, 48, 43, Roadside, KT6, 59
321, 101, 59, Roadside, GN0, 54
321, 118, 81, Roadside, HV3, 87
321, 46, 66, Roadside, EI1, 133
321, 105, 58, Roadside, GN3, 83
321, 47, 73, Roadside, BT4, 88
321, 104, 50, Roadside, GB6, 102
321, 94, 81, Roadside, RB4, 30
321, 49, 70, Roadside, BT6, 96
321, 54, 68, Roadside, BT8, 121
321, 87, 52, Roadside, LW4, 107
321, 123, 67, Roadside, HV1, 24
321, 67, 64, Roadside, WMB, 56
321, 70, 75, Roadside, IS2, 75
321, 65, 64, Kerbside, WM6, 54
322, 48, 43, Roadside, KT6, 46
322, 65, 64, Kerbside, WM6, 75
322, 105, 58, Roadside, GN3, 124
322, 87, 52, Roadside, LW4, 57
322, 118, 81, Roadside, HV3, 61
322, 47, 73, Roadside, BT4, 499
322, 67, 64, Roadside, WMB, 129
322, 49, 70, Roadside, BT6, 35
322, 104, 50, Roadside, GB6, 73
322, 123, 67, Roadside, HV1, 27
322, 70, 75, Roadside, IS2, 47
322, 94, 81, Roadside, RB4, 40
322, 46, 66, Roadside, EI1, 45
322, 54, 68, Roadside, BT8, 59
322, 101, 59, Roadside, GN0, 65
323, 54, 68, Roadside, BT8, 123
323, 46, 66, Roadside, EI1, 112
323, 123, 67, Roadside, HV1, 53
323, 47, 73, Roadside, BT4, 135
323, 65, 64, Kerbside, WM6, 77
323, 67, 64, Roadside, WMB, 184
323, 101, 59, Roadside, GN0, 93
323, 94, 81, Roadside, RB4, 65
323, 104, 50, Roadside, GB6, 57
323, 118, 81, Roadside, HV3, 86
323, 105, 58, Roadside, GN3, 74
323, 49, 70, Roadside, BT6, 76
323, 87, 52, Roadside, LW4, 104
323, 48, 43, Roadside, KT6, 69
323, 70, 75, Roadside, IS2, 62
324, 105, 58, Roadside, GN3, 62
324, 94, 81, Roadside, RB4, 91
324, 46, 66, Roadside, EI1, 92
324, 87, 52, Roadside, LW4, 86
324, 48, 43, Roadside, KT6, 68
324, 67, 64, Roadside, WMB, 120
324, 70, 75, Roadside, IS2, 84
324, 118, 81, Roadside, HV3, 83
324, 104, 50, Roadside, GB6, 98
324, 47, 73, Roadside, BT4, 211
324, 101, 59, Roadside, GN0, 126
324, 65, 64, Kerbside, WM6, 42
324, 49, 70, Roadside, BT6, 67
324, 123, 67, Roadside, HV1, 61
324, 54, 68, Roadside, BT8, 128
325, 65, 64, Kerbside, WM6, 59
325, 101, 59, Roadside, GN0, 34
325, 46, 66, Roadside, EI1, 109
325, 47, 73, Roadside, BT4, 133
325, 87, 52, Roadside, LW4, 157
325, 48, 43, Roadside, KT6, 96
325, 54, 68, Roadside, BT8, 119
325, 123, 67, Roadside, HV1, 45
325, 49, 70, Roadside, BT6, 65
325, 118, 81, Roadside, HV3, 85
325, 104, 50, Roadside, GB6, 109
325, 70, 75, Roadside, IS2, 93
325, 94, 81, Roadside, RB4, 57
325, 67, 64, Roadside, WMB, 157
325, 105, 58, Roadside, GN3, 68
326, 47, 73, Roadside, BT4, 88
326, 48, 43, Roadside, KT6, 45
326, 104, 50, Roadside, GB6, 42
326, 46, 66, Roadside, EI1, 87
326, 94, 81, Roadside, RB4, 77
326, 101, 59, Roadside, GN0, 39
326, 118, 81, Roadside, HV3, 98
326, 54, 68, Roadside, BT8, 73
326, 123, 67, Roadside, HV1, 44
326, 65, 64, Kerbside, WM6, 74
326, 105, 58, Roadside, GN3, 85
326, 67, 64, Roadside, WMB, 85
326, 70, 75, Roadside, IS2, 72
326, 49, 70, Roadside, BT6, 78
326, 87, 52, Roadside, LW4, 45
327, 47, 73, Roadside, BT4, 110
327, 105, 58, Roadside, GN3, 70
327, 70, 75, Roadside, IS2, 96
327, 104, 50, Roadside, GB6, 29
327, 94, 81, Roadside, RB4, 69
327, 87, 52, Roadside, LW4, 34
327, 118, 81, Roadside, HV3, 110
327, 48, 43, Roadside, KT6, 41
327, 101, 59, Roadside, GN0, 26
327, 65, 64, Kerbside, WM6, 131
327, 54, 68, Roadside, BT8, 71
327, 49, 70, Roadside, BT6, 81
327, 67, 64, Roadside, WMB, 78
327, 46, 66, Roadside, EI1, 127
327, 123, 67, Roadside, HV1, 54
328, 46, 66, Roadside, EI1, 81
328, 70, 75, Roadside, IS2, 73
328, 101, 59, Roadside, GN0, 30
328, 54, 68, Roadside, BT8, 75
328, 49, 70, Roadside, BT6, 61
328, 48, 43, Roadside, KT6, 53
328, 104, 50, Roadside, GB6, 34
328, 94, 81, Roadside, RB4, 94
328, 65, 64, Kerbside, WM6, 79
328, 67, 64, Roadside, WMB, 89
328, 123, 67, Roadside, HV1, 68
328, 118, 81, Roadside, HV3, 121
328, 47, 73, Roadside, BT4, 80
328, 87, 52, Roadside, LW4, 46
328, 105, 58, Roadside, GN3, 67
329, 47, 73, Roadside, BT4, 116
329, 123, 67, Roadside, HV1, 49
329, 65, 64, Kerbside, WM6, 186
329, 54, 68, Roadside, BT8, 56
329, 104, 50, Roadside, GB6, 26
329, 48, 43, Roadside, KT6, 58
329, 46, 66, Roadside, EI1, 110
329, 67, 64, Roadside, WMB, 149
329, 118, 81, Roadside, HV3, 146
329, 49, 70, Roadside, BT6, 68
329, 70, 75, Roadside, IS2, 95
329, 105, 58, Roadside, GN3, 83
329, 101, 59, Roadside, GN0, 27
329, 94, 81, Roadside, RB4, 79
329, 87, 52, Roadside, LW4, 33
330, 70, 75, Roadside, IS2, 69
330, 65, 64, Kerbside, WM6, 124
330, 104, 50, Roadside, GB6, 42
330, 67, 64, Roadside, WMB, 113
330, 123, 67, Roadside, HV1, 68
330, 47, 73, Roadside, BT4, 145
330, 46, 66, Roadside, EI1, 102
330, 101, 59, Roadside, GN0, 32
330, 54, 68, Roadside, BT8, 89
330, 118, 81, Roadside, HV3, 114
330, 48, 43, Roadside, KT6, 50
330, 49, 70, Roadside, BT6, 72
330, 105, 58, Roadside, GN3, 101
330, 94, 81, Roadside, RB4, 91
330, 87, 52, Roadside, LW4, 53
331, 48, 43, Roadside, KT6, 51
331, 65, 64, Kerbside, WM6, 158
331, 47, 73, Roadside, BT4, 163
331, 87, 52, Roadside, LW4, 43
331, 70, 75, Roadside, IS2, 78
331, 67, 64, Roadside, WMB, 68
331, 94, 81, Roadside, RB4, 46
331, 118, 81, Roadside, HV3, 121
331, 46, 66, Roadside, EI1, 85
331, 123, 67, Roadside, HV1, 36
331, 54, 68, Roadside, BT8, 48
331, 101, 59, Roadside, GN0, 28
331, 49, 70, Roadside, BT6, 45
331, 104, 50, Roadside, GB6, 28
331, 105, 58, Roadside, GN3, 108
332, 48, 43, Roadside, KT6, 47
332, 47, 73, Roadside, BT4, 202
332, 70, 75, Roadside, IS2, 59
332, 65, 64, Kerbside, WM6, 107
332, 54, 68, Roadside, BT8, 67
332, 49, 70, Roadside, BT6, 68
332, 118, 81, Roadside, HV3, 98
332, 104, 50, Roadside, GB6, 32
332, 94, 81, Roadside, RB4, 66
332, 67, 64, Roadside, WMB, 83
332, 46, 66, Roadside, EI1, 70
332, 87, 52, Roadside, LW4, 38
332, 105, 58, Roadside, GN3, 76
332, 101, 59, Roadside, GN0, 25
332, 123, 67, Roadside, HV1, 43
333, 87, 52, Roadside, LW4, 26
333, 104, 50, Roadside, GB6, 18
333, 118, 81, Roadside, HV3, 80
333, 94, 81, Roadside, RB4, 41
333, 48, 43, Roadside, KT6, 40
333, 105, 58, Roadside, GN3, 75
333, 101, 59, Roadside, GN0, 40
333, 123, 67, Roadside, HV1, 22
333, 47, 73, Roadside, BT4, 190
333, 67, 64, Roadside, WMB, 101
333, 49, 70, Roadside, BT6, 28
333, 46, 66, Roadside, EI1, 42
333, 70, 75, Roadside, IS2, 64
333, 65, 64, Kerbside, WM6, 160
333, 54, 68, Roadside, BT8, 44
334, 54, 68, Roadside, BT8, 81
334, 67, 64, Roadside, WMB, 109
334, 48, 43, Roadside, KT6, 60
334, 87, 52, Roadside, LW4, 77
334, 65, 64, Kerbside, WM6, 98
334, 104, 50, Roadside, GB6, 36
334, 70, 75, Roadside, IS2, 71
334, 101, 59, Roadside, GN0, 26
334, 94, 81, Roadside, RB4, 73
334, 46, 66, Roadside, EI1, 91
334, 123, 67, Roadside, HV1, 67
334, 118, 81, Roadside, HV3, 110
334, 49, 70, Roadside, BT6, 63
334, 47, 73, Roadside, BT4, 172
334, 105, 58, Roadside, GN3, 48
335, 67, 64, Roadside, WMB, 122
335, 87, 52, Roadside, LW4, 41
335, 49, 70, Roadside, BT6, 46
335, 65, 64, Kerbside, WM6, 153
335, 118, 81, Roadside, HV3, 108
335, 47, 73, Roadside, BT4, 140
335, 48, 43, Roadside, KT6, 50
335, 101, 59, Roadside, GN0, 97
335, 70, 75, Roadside, IS2, 95
335, 94, 81, Roadside, RB4, 64
335, 46, 66, Roadside, EI1, 102
335, 104, 50, Roadside, GB6, 27
335, 54, 68, Roadside, BT8, 67
335, 123, 67, Roadside, HV1, 47
335, 105, 58, Roadside, GN3, 21
336, 87, 52, Roadside, LW4, 131
336, 104, 50, Roadside, GB6, 84
336, 67, 64, Roadside, WMB, 109
336, 118, 81, Roadside, HV3, 82
336, 70, 75, Roadside, IS2, 117
336, 94, 81, Roadside, RB4, 109
336, 54, 68, Roadside, BT8, 119
336, 65, 64, Kerbside, WM6, 95
336, 49, 70, Roadside, BT6, 126
336, 123, 67, Roadside, HV1, 71
336, 101, 59, Roadside, GN0, 92
336, 46, 66, Roadside, EI1, 118
336, 105, 58, Roadside, GN3, 25
336, 48, 43, Roadside, KT6, 87
336, 47, 73, Roadside, BT4, 156
337, 123, 67, Roadside, HV1, 82
337, 70, 75, Roadside, IS2, 118
337, 101, 59, Roadside, GN0, 98
337, 94, 81, Roadside, RB4, 112
337, 104, 50, Roadside, GB6, 100
337, 48, 43, Roadside, KT6, 111
337, 118, 81, Roadside, HV3, 142
337, 87, 52, Roadside, LW4, 144
337, 54, 68, Roadside, BT8, 113
337, 65, 64, Kerbside, WM6, 114
337, 49, 70, Roadside, BT6, 132
337, 105, 58, Roadside, GN3, 33
337, 46, 66, Roadside, EI1, 189
337, 67, 64, Roadside, WMB, 179
337, 47, 73, Roadside, BT4, 158
338, 47, 73, Roadside, BT4, 131
338, 104, 50, Roadside, GB6, 91
338, 67, 64, Roadside, WMB, 69
338, 70, 75, Roadside, IS2, 107
338, 65, 64, Kerbside, WM6, 78
338, 105, 58, Roadside, GN3, 51
338, 101, 59, Roadside, GN0, 119
338, 87, 52, Roadside, LW4, 88
338, 49, 70, Roadside, BT6, 81
338, 118, 81, Roadside, HV3, 78
338, 54, 68, Roadside, BT8, 141
338, 46, 66, Roadside, EI1, 135
338, 94, 81, Roadside, RB4, 85
338, 123, 67, Roadside, HV1, 49
338, 48, 43, Roadside, KT6, 63
339, 118, 81, Roadside, HV3, 59
339, 70, 75, Roadside, IS2, 131
339, 101, 59, Roadside, GN0, 48
339, 47, 73, Roadside, BT4, 138
339, 48, 43, Roadside, KT6, 78
339, 105, 58, Roadside, GN3, 61
339, 65, 64, Kerbside, WM6, 85
339, 104, 50, Roadside, GB6, 129
339, 94, 81, Roadside, RB4, 74
339, 87, 52, Roadside, LW4, 135
339, 54, 68, Roadside, BT8, 122
339, 123, 67, Roadside, HV1, 95
339, 46, 66, Roadside, EI1, 179
339, 49, 70, Roadside, BT6, 100
339, 67, 64, Roadside, WMB, 132
340, 65, 64, Kerbside, WM6, 132
340, 118, 81, Roadside, HV3, 65
340, 54, 68, Roadside, BT8, 110
340, 105, 58, Roadside, GN3, 79
340, 47, 73, Roadside, BT4, 137
340, 104, 50, Roadside, GB6, 37
340, 87, 52, Roadside, LW4, 80
340, 48, 43, Roadside, KT6, 40
340, 49, 70, Roadside, BT6, 91
340, 123, 67, Roadside, HV1, 74
340, 70, 75, Roadside, IS2, 89
340, 67, 64, Roadside, WMB, 60
340, 101, 59, Roadside, GN0, 52
340, 94, 81, Roadside, RB4, 66
340, 46, 66, Roadside, EI1, 98
341, 94, 81, Roadside, RB4, 68
341, 47, 73, Roadside, BT4, 177
341, 70, 75, Roadside, IS2, 107
341, 104, 50, Roadside, GB6, 50
341, 48, 43, Roadside, KT6, 33
341, 54, 68, Roadside, BT8, 78
341, 105, 58, Roadside, GN3, 90
341, 46, 66, Roadside, EI1, 112
341, 118, 81, Roadside, HV3, 60
341, 123, 67, Roadside, HV1, 59
341, 87, 52, Roadside, LW4, 70
341, 67, 64, Roadside, WMB, 131
341, 65, 64, Kerbside, WM6, 178
341, 49, 70, Roadside, BT6, 68
341, 101, 59, Roadside, GN0, 55
342, 105, 58, Roadside, GN3, 79
342, 118, 81, Roadside, HV3, 95
342, 49, 70, Roadside, BT6, 92
342, 101, 59, Roadside, GN0, 97
342, 123, 67, Roadside, HV1, 77
342, 87, 52, Roadside, LW4, 83
342, 48, 43, Roadside, KT6, 65
342, 47, 73, Roadside, BT4, 123
342, 70, 75, Roadside, IS2, 76
342, 67, 64, Roadside, WMB, 74
342, 104, 50, Roadside, GB6, 47
342, 54, 68, Roadside, BT8, 104
342, 65, 64, Kerbside, WM6, 92
342, 94, 81, Roadside, RB4, 60
342, 46, 66, Roadside, EI1, 132
343, 87, 52, Roadside, LW4, 101
343, 105, 58, Roadside, GN3, 31
343, 49, 70, Roadside, BT6, 87
343, 65, 64, Kerbside, WM6, 109
343, 104, 50, Roadside, GB6, 75
343, 123, 67, Roadside, HV1, 78
343, 67, 64, Roadside, WMB, 119
343, 118, 81, Roadside, HV3, 58
343, 70, 75, Roadside, IS2, 103
343, 94, 81, Roadside, RB4, 44
343, 48, 43, Roadside, KT6, 49
343, 101, 59, Roadside, GN0, 71
343, 47, 73, Roadside, BT4, 163
343, 46, 66, Roadside, EI1, 102
343, 54, 68, Roadside, BT8, 81
344, 87, 52, Roadside, LW4, 108
344, 54, 68, Roadside, BT8, 82
344, 49, 70, Roadside, BT6, 82
344, 105, 58, Roadside, GN3, 41
344, 70, 75, Roadside, IS2, 91
344, 65, 64, Kerbside, WM6, 32
344, 46, 66, Roadside, EI1, 109
344, 118, 81, Roadside, HV3, 82
344, 94, 81, Roadside, RB4, 120
344, 48, 43, Roadside, KT6, 92
344, 101, 59, Roadside, GN0, 45
344, 123, 67, Roadside, HV1, 57
344, 47, 73, Roadside, BT4, 195
344, 67, 64, Roadside, WMB, 95
344, 104, 50, Roadside, GB6, 86
345, 87, 52, Roadside, LW4, 109
345, 104, 50, Roadside, GB6, 78
345, 47, 73, Roadside, BT4, 127
345, 70, 75, Roadside, IS2, 57
345, 48, 43, Roadside, KT6, 90
345, 101, 59, Roadside, GN0, 71
345, 46, 66, Roadside, EI1, 101
345, 94, 81, Roadside, RB4, 86
345, 123, 67, Roadside, HV1, 41
345, 54, 68, Roadside, BT8, 60
345, 49, 70, Roadside, BT6, 49
345, 65, 64, Kerbside, WM6, 57
345, 67, 64, Roadside, WMB, 129
345, 105, 58, Roadside, GN3, 25
345, 118, 81, Roadside, HV3, 63
346, 123, 67, Roadside, HV1, 31
346, 67, 64, Roadside, WMB, 52
346, 87, 52, Roadside, LW4, 121
346, 49, 70, Roadside, BT6, 38
346, 94, 81, Roadside, RB4, 65
346, 105, 58, Roadside, GN3, 64
346, 65, 64, Kerbside, WM6, 49
346, 101, 59, Roadside, GN0, 94
346, 47, 73, Roadside, BT4, 178
346, 48, 43, Roadside, KT6, 103
346, 118, 81, Roadside, HV3, 65
346, 104, 50, Roadside, GB6, 107
346, 46, 66, Roadside, EI1, 77
346, 70, 75, Roadside, IS2, 48
346, 54, 68, Roadside, BT8, 58
347, 46, 66, Roadside, EI1, 94
347, 67, 64, Roadside, WMB, 44
347, 49, 70, Roadside, BT6, 34
347, 94, 81, Roadside, RB4, 81
347, 101, 59, Roadside, GN0, 90
347, 48, 43, Roadside, KT6, 88
347, 123, 67, Roadside, HV1, 36
347, 104, 50, Roadside, GB6, 120
347, 65, 64, Kerbside, WM6, 94
347, 54, 68, Roadside, BT8, 51
347, 47, 73, Roadside, BT4, 98
347, 118, 81, Roadside, HV3, 52
347, 105, 58, Roadside, GN3, 38
347, 70, 75, Roadside, IS2, 45
347, 87, 52, Roadside, LW4, 191
348, 123, 67, Roadside, HV1, 97
348, 118, 81, Roadside, HV3, 140
348, 70, 75, Roadside, IS2, 83
348, 104, 50, Roadside, GB6, 133
348, 101, 59, Roadside, GN0, 55
348, 49, 70, Roadside, BT6, 86
348, 87, 52, Roadside, LW4, 149
348, 65, 64, Kerbside, WM6, 66
348, 67, 64, Roadside, WMB, 75
348, 48, 43, Roadside, KT6, 92
348, 47, 73, Roadside, BT4, 158
348, 54, 68, Roadside, BT8, 120
348, 105, 58, Roadside, GN3, 13
348, 46, 66, Roadside, EI1, 151
348, 94, 81, Roadside, RB4, 125
349, 94, 81, Roadside, RB4, 209
349, 104, 50, Roadside, GB6, 70
349, 70, 75, Roadside, IS2, 160
349, 48, 43, Roadside, KT6, 96
349, 67, 64, Roadside, WMB, 124
349, 49, 70, Roadside, BT6, 119
349, 65, 64, Kerbside, WM6, 97
349, 46, 66, Roadside, EI1, 175
349, 54, 68, Roadside, BT8, 147
349, 101, 59, Roadside, GN0, 77
349, 105, 58, Roadside, GN3, 72
349, 118, 81, Roadside, HV3, 142
349, 123, 67, Roadside, HV1, 127
349, 87, 52, Roadside, LW4, 96
349, 47, 73, Roadside, BT4, 74
350, 94, 81, Roadside, RB4, 64
350, 87, 52, Roadside, LW4, 93
350, 49, 70, Roadside, BT6, 52
350, 105, 58, Roadside, GN3, 52
350, 101, 59, Roadside, GN0, 132
350, 48, 43, Roadside, KT6, 62
350, 67, 64, Roadside, WMB, 82
350, 104, 50, Roadside, GB6, 114
350, 54, 68, Roadside, BT8, 100
350, 70, 75, Roadside, IS2, 72
350, 123, 67, Roadside, HV1, 41
350, 46, 66, Roadside, EI1, 98
350, 47, 73, Roadside, BT4, 140
350, 65, 64, Kerbside, WM6, 139
350, 118, 81, Roadside, HV3, 65
351, 118, 81, Roadside, HV3, 55
351, 123, 67, Roadside, HV1, 18
351, 47, 73, Roadside, BT4, 94
351, 104, 50, Roadside, GB6, 123
351, 105, 58, Roadside, GN3, 68
351, 87, 52, Roadside, LW4, 141
351, 101, 59, Roadside, GN0, 61
351, 49, 70, Roadside, BT6, 50
351, 54, 68, Roadside, BT8, 147
351, 46, 66, Roadside, EI1, 88
351, 70, 75, Roadside, IS2, 69
351, 94, 81, Roadside, RB4, 25
351, 48, 43, Roadside, KT6, 61
351, 67, 64, Roadside, WMB, 112
351, 65, 64, Kerbside, WM6, 141
352, 70, 75, Roadside, IS2, 43
352, 87, 52, Roadside, LW4, 57
352, 101, 59, Roadside, GN0, 100
352, 54, 68, Roadside, BT8, 47
352, 47, 73, Roadside, BT4, 152
