tick, monitor_code,no2
315,GN0,13.74206789
315,GN3,12.56459492
315,HV1,22.24045898
315,HV3,31.91122032
315,IS2,29.39495969
315,KT6,43.34811584
315,LW4,39.04493291
315,RB4,34.59421262
315,WMB,24.217103
316,BT4,57.15903499
316,BT6,19.67850445
316,BT8,28.28665155
316,EI1,19.92532927
316,EN5,20.28267778
316,GB6,9.932456576
316,GN0,12.53926606
316,GN3,8.990125782
316,HV1,17.0145574
316,HV3,28.89818415
316,IS2,20.65240361
316,KT6,11.48650703
316,LW4,20.1330345
316,RB4,23.55010189
316,WMB,25.44299452
317,BT4,43.00098908
317,BT6,14.49779193
317,BT8,14.52456986
317,EI1,15.81536376
317,EN5,20.21433166
317,GB6,7.635094632
317,GN0,19.65955895
317,GN3,23.6955259
317,HV1,16.34111998
317,HV3,16.01315806
317,IS2,19.84192397
317,KT6,9.364942317
317,LW4,18.71640824
317,RB4,16.13691864
317,WMB,20.01004541
318,BT4,65.5522356
318,BT6,28.07598835
318,BT8,42.24306988
318,EI1,40.16898824
318,EN5,32.78814805
318,GB6,16.29209904
318,GN0,14.27825021
318,GN3,17.17208434
318,HV1,27.00422189
318,HV3,37.03470338
318,IS2,27.06311554
318,KT6,23.79992927
318,LW4,28.32676748
318,RB4,30.64520352
318,WMB,18.45630722
319,BT4,59.24779554
319,BT6,19.84749826
319,BT8,29.01958049
319,EI1,33.29640431
319,EN5,23.21464243
319,GB6,14.96507264
319,GN0,34.78761591
319,GN3,30.5979192
319,HV1,19.16607619
319,HV3,35.31197678
319,IS2,30.2633415
319,KT6,20.37776072
319,LW4,30.34406779
319,RB4,24.5884318
319,WMB,13.23288424
320,BT4,71.84853417
320,BT6,22.62804472
320,BT8,35.20312895
320,EI1,32.74341263
320,EN5,35.92096592
320,GB6,42.44898457
320,GN0,44.75209165
320,GN3,37.39565409
320,HV1,15.35631299
320,HV3,27.95963395
320,IS2,21.86565202
320,KT6,21.63008851
320,LW4,42.67935259
320,RB4,18.33314329
320,WMB,24.64349616
321,BT4,41.58976911
321,BT6,32.52622749
321,BT8,59.72791835
321,EI1,45.2541259
321,EN5,35.30165985
321,GB6,45.58716974
321,GN0,19.29579141
321,GN3,30.57339365
321,HV1,9.001229515
321,HV3,36.20362811
321,IS2,29.23106431
321,KT6,25.57663965
321,LW4,52.81241199
321,RB4,12.4705754
321,WMB,26.34272666
322,BT4,166.9985644
322,BT6,16.49759804
322,BT8,28.94657298
322,EI1,20.93512591
322,EN5,21.09040114
322,GB6,25.93269675
322,GN0,26.42564379
322,GN3,45.64492394
322,HV1,13.41126824
322,HV3,24.46490752
322,IS2,17.12213075
322,KT6,19.63949022
322,LW4,26.14421006
322,RB4,17.51569896
322,WMB,45.01242026
323,BT4,50.75904009
323,BT6,30.11370527
323,BT8,51.19188756
323,EI1,44.2088531
323,EN5,32.55198567
323,GB6,27.2430186
323,GN0,36.24067899
323,GN3,25.31897768
323,HV1,20.88020732
323,HV3,30.48671497
323,IS2,29.18563949
323,KT6,26.04143598
323,LW4,42.62327813
323,RB4,24.47478937
323,WMB,69.18262045
324,BT4,70.70415864
324,BT6,29.61474177
324,BT8,44.67965937
324,EI1,40.07211867
324,EN5,37.01297253
324,GB6,39.00914637
324,GN0,53.50639659
324,GN3,26.55206421
324,HV1,26.93358638
324,HV3,37.4005589
324,IS2,31.42957532
324,KT6,28.902833
324,LW4,39.75871571
324,RB4,31.91439268
324,WMB,43.89134325
325,BT4,60.06964273
325,BT6,27.22435142
325,BT8,49.09929705
325,EI1,43.22682221
325,EN5,54.60746577
325,GB6,54.02510617
325,GN0,13.43968032
325,GN3,25.5586658
325,HV1,18.87062704
325,HV3,36.87545349
325,IS2,38.84452955
325,KT6,34.19729315
325,LW4,61.26954574
325,RB4,19.69715009
325,WMB,63.2373823
326,BT4,39.48272933
326,BT6,26.9617467
326,BT8,32.2287763
326,EI1,37.56826484
326,EN5,15.54743665
326,GB6,15.35181191
326,GN0,14.14173413
326,GN3,33.67876418
326,HV1,20.35380994
326,HV3,48.70658421
326,IS2,31.08824132
326,KT6,22.14448023
326,LW4,18.75539715
326,RB4,29.6779189
326,WMB,34.51124516
327,BT4,40.28597024
327,BT6,34.3814672
327,BT8,30.61019915
327,EI1,49.36499375
327,EN5,20.21151381
327,GB6,11.8303124
327,GN0,12.50828783
327,GN3,30.60515419
327,HV1,19.12560499
327,HV3,47.77933868
327,IS2,40.50909732
327,KT6,20.02818596
327,LW4,15.37758053
327,RB4,31.19244664
327,WMB,36.76368839
328,BT4,26.72398974
328,BT6,28.42055627
328,BT8,28.52079378
328,EI1,38.69610843
328,EN5,12.89432671
328,GB6,13.54408526
328,GN0,14.31777264
328,GN3,27.42043733
328,HV1,24.71569574
328,HV3,47.3789382
328,IS2,35.49632065
328,KT6,26.06867043
328,LW4,19.93257476
328,RB4,32.80871015
328,WMB,38.86213694
329,BT4,52.93528788
329,BT6,25.21304199
329,BT8,23.91251356
329,EI1,41.48205458
329,EN5,10.28487253
329,GB6,10.64553303
329,GN0,13.31377334
329,GN3,32.84016151
329,HV1,17.51201159
329,HV3,49.4284755
329,IS2,36.89930507
329,KT6,22.50941819
329,LW4,15.64418024
329,RB4,27.99254
329,WMB,51.23670491
330,BT4,66.27336103
330,BT6,30.50795656
330,BT8,36.14807099
330,EI1,38.15041147
330,EN5,14.35765757
330,GB6,14.55042946
330,GN0,11.34600348
330,GN3,35.11005182
330,HV1,24.85585133
330,HV3,51.39778161
330,IS2,30.3408659
330,KT6,22.78069756
330,LW4,18.10917318
330,RB4,41.50206805
330,WMB,40.47641852
331,BT4,70.2278895
331,BT6,19.93889952
331,BT8,21.9588128
331,EI1,32.31066461
331,EN5,8.774330723
331,GB6,10.78072199
331,GN0,10.57517448
331,GN3,42.33129601
331,HV1,17.03846977
331,HV3,51.39384096
331,IS2,34.18176233
331,KT6,21.14479568
331,LW4,15.5037484
331,RB4,21.33257703
331,WMB,27.33616717
332,BT4,93.20939311
332,BT6,24.48420104
332,BT8,22.94467022
332,EI1,28.45915952
332,EN5,12.43256055
332,GB6,10.71893336
332,GN0,9.154934648
332,GN3,37.18171562
332,HV1,15.86194255
332,HV3,38.73869316
332,IS2,22.38509978
332,KT6,19.01407199
332,LW4,14.82858923
332,RB4,24.61717278
332,WMB,32.71665838
333,BT4,65.16088694
333,BT6,13.27528387
333,BT8,17.17520492
333,EI1,17.44204004
333,EN5,6.39701978
333,GB6,6.72004907
333,GN0,14.67302478
333,GN3,26.6757508
333,HV1,9.511349525
333,HV3,35.93374413
333,IS2,22.34044179
333,KT6,13.65946449
333,LW4,11.65807554
333,RB4,15.28901567
333,WMB,37.84770441
334,BT4,68.67259729
334,BT6,26.84115372
334,BT8,28.84516798
334,EI1,33.47920404
334,EN5,14.73932042
334,GB6,16.70262496
334,GN0,11.33572749
334,GN3,16.81429075
334,HV1,25.97500968
334,HV3,46.07325896
334,IS2,29.49456334
334,KT6,24.1409922
334,LW4,26.44754461
334,RB4,33.22475471
334,WMB,49.19123754
335,BT4,51.66645999
335,BT6,20.41174343
335,BT8,22.35355095
335,EI1,36.78472984
335,EN5,12.34243224
335,GB6,10.87768348
335,GN0,33.54951121
335,GN3,9.003956307
335,HV1,20.12700265
335,HV3,49.07168632
335,IS2,38.61355643
335,KT6,19.71858868
335,LW4,17.69450135
335,RB4,28.52468186
335,WMB,46.01235715
336,BT4,55.2849546
336,BT6,42.96822223
336,BT8,53.35177618
336,EI1,55.9782525
336,EN5,43.76995515
336,GB6,34.485747
336,GN0,41.7252637
336,GN3,11.01727231
336,HV1,33.62879324
336,HV3,38.67304583
336,IS2,41.23827165
336,KT6,39.43937847
336,LW4,44.17823146
336,RB4,44.63086036
336,WMB,44.03403559
337,BT4,59.42751691
337,BT6,45.27256116
337,BT8,47.22673568
337,EI1,67.34076525
337,EN5,51.51878946
337,GB6,49.78197503
337,GN0,34.79827731
337,GN3,13.2875926
337,HV1,31.11713382
337,HV3,48.89803929
337,IS2,56.43867367
337,KT6,48.39162522
337,LW4,60.04055957
337,RB4,53.60566277
337,WMB,64.09469361
338,BT4,52.19982854
338,BT6,34.04115382
338,BT8,48.75327876
338,EI1,46.1849175
338,EN5,49.63688491
338,GB6,37.20553761
338,GN0,51.80305892
338,GN3,22.85242495
338,HV1,20.13718612
338,HV3,32.93302259
338,IS2,36.31394871
338,KT6,26.96762387
338,LW4,41.75053209
338,RB4,33.48287464
338,WMB,25.97337365
339,BT4,67.59726502
339,BT6,42.77881556
339,BT8,55.28026432
339,EI1,62.87913445
339,EN5,54.78922733
339,GB6,47.43328608
339,GN0,17.40353706
339,GN3,21.02545935
339,HV1,31.75482918
339,HV3,22.71807903
339,IS2,46.13760508
339,KT6,29.44574849
339,LW4,60.16976407
339,RB4,25.57323032
339,WMB,47.9863766
340,BT4,50.10801105
340,BT6,30.76019253
340,BT8,36.93798133
340,EI1,37.99985746
340,EN5,28.53011089
340,GB6,18.31663919
340,GN0,19.3173813
340,GN3,30.14138505
340,HV1,27.536347
340,HV3,25.51939762
340,IS2,33.58709008
340,KT6,14.58935926
340,LW4,28.89936819
340,RB4,27.01296132
340,WMB,22.82229689
341,BT4,62.39065325
341,BT6,28.07050207
341,BT8,26.87280552
341,EI1,40.74741711
341,EN5,32.40169933
341,GB6,18.74784124
341,GN0,20.06589763
341,GN3,35.61128931
341,HV1,28.18113793
341,HV3,28.25088177
341,IS2,38.30588833
341,KT6,15.15379539
341,LW4,33.65746162
341,RB4,30.49982834
341,WMB,43.58659502
342,BT4,60.91303264
342,BT6,37.87326808
342,BT8,49.86909413
342,EI1,44.57246761
342,EN5,48.18247926
342,GB6,19.24553688
342,GN0,40.31414718
342,GN3,39.20981429
342,HV1,29.58419927
342,HV3,33.70575618
342,IS2,36.11306149
342,KT6,21.8225708
342,LW4,35.17938613
342,RB4,26.04940725
342,WMB,27.60770621
343,BT4,72.3116439
343,BT6,30.23476535
343,BT8,35.69993653
343,EI1,42.7015413
343,EN5,51.55860541
343,GB6,28.78027065
343,GN0,26.13789255
343,GN3,14.92752063
343,HV1,28.4871289
343,HV3,21.25263746
343,IS2,41.87724385
343,KT6,16.46015929
343,LW4,44.27349155
343,RB4,17.7751856
343,WMB,45.93572699
344,BT4,92.56764139
344,BT6,36.04598713
344,BT8,38.91506551
344,EI1,45.69824079
344,EN5,52.42156632
344,GB6,33.61631984
344,GN0,17.20428411
344,GN3,14.86362135
344,HV1,23.68879414
344,HV3,33.3261175
344,IS2,32.6973855
344,KT6,31.41310794
344,LW4,45.90060587
344,RB4,46.59338382
344,WMB,43.8745106
345,BT4,50.83542119
345,BT6,18.92330952
345,BT8,23.19622124
345,EI1,46.19711672
345,EN5,25.48111745
345,GB6,27.91112238
345,GN0,34.32628715
345,GN3,11.92397511
345,HV1,13.89650569
345,HV3,23.74548669
345,IS2,21.00188255
345,KT6,35.22993586
345,LW4,46.68595111
345,RB4,30.12298783
345,WMB,43.67560372
346,BT4,67.3072676
346,BT6,18.11679469
346,BT8,27.82287069
346,EI1,30.17834647
346,EN5,33.37532452
346,GB6,41.42341106
346,GN0,33.56843047
346,GN3,23.12158128
346,HV1,12.33519393
346,HV3,24.80272967
346,IS2,23.26214673
346,KT6,35.35727149
346,LW4,55.97247063
346,RB4,25.66859139
346,WMB,25.82981853
347,BT4,41.70091696
347,BT6,15.59146788
347,BT8,24.02705449
347,EI1,36.57774665
347,EN5,28.21275867
347,GB6,43.29816473
347,GN0,38.97441314
347,GN3,15.84116777
347,HV1,13.28187865
347,HV3,20.73017849
347,IS2,19.54472255
347,KT6,40.31295351
347,LW4,68.63646223
347,RB4,30.89118595
347,WMB,22.21874553
348,BT4,53.63224045
348,BT6,37.74008749
348,BT8,45.31621037
348,EI1,55.03427077
348,EN5,47.50014675
348,GB6,44.84339849
348,GN0,24.85851265
348,GN3,4.676977922
348,HV1,34.1168523
348,HV3,47.20048892
348,IS2,41.03123886
348,KT6,39.84606589
348,LW4,50.17363872
348,RB4,49.9843582
348,WMB,27.35624288
349,BT4,32.52501201
349,BT6,44.81165992
349,BT8,49.03284113
349,EI1,71.08954775
349,EN5,38.26964106
349,GB6,27.8531193
349,GN0,38.24064809
349,GN3,25.56781331
349,HV1,43.97288508
349,HV3,68.60837727
349,IS2,64.70811865
349,KT6,45.01923065
349,LW4,39.99676813
349,RB4,69.81036632
349,WMB,45.52349889
350,BT4,57.84848472
350,BT6,23.39217007
350,BT8,37.76802335
350,EI1,40.55713521
350,EN5,42.3791502
350,GB6,39.42805496
350,GN0,54.64318941
350,GN3,22.43723867
350,HV1,17.47066564
350,HV3,24.29705314
350,IS2,28.62628142
350,KT6,26.20709367
350,LW4,41.8029968
350,RB4,23.68531824
350,WMB,32.34489729
351,BT4,45.97803676
351,BT6,22.34123412
351,BT8,59.72554398
351,EI1,41.19516344
351,EN5,44.28092536
351,GB6,42.83904849
351,GN0,24.77124176
351,GN3,28.89772233
351,HV1,8.210656853
351,HV3,18.82219189
351,IS2,33.8326552
351,KT6,26.26216059
351,LW4,51.67527008
351,RB4,12.48018128
351,WMB,51.68733335
352,BT4,54.39993831
352,BT6,10.86654883
352,BT8,16.4836488
352,EI1,15.16613365
352,EN5,16.93662347
352,GB6,23.30433954
352,GN0,44.54455784
352,GN3,19.81251043
352,HV1,3.170314871
352,HV3,13.719432
352,IS2,14.49097329
352,KT6,19.45364577
352,LW4,22.2377307
352,RB4,6.664906933
352,WMB,39.43784985
353,BT4,69.41638224
353,BT6,14.41575916
353,BT8,28.41267149
353,EI1,27.59571074
353,EN5,22.54144887
353,GB6,30.16346546
353,GN0,25.6899026
353,GN3,34.06524743
353,HV1,5.003206682
353,HV3,16.35841927
353,IS2,25.83797865
353,KT6,30.56057327
353,LW4,39.68439034
353,RB4,8.597288973
353,WMB,64.04477432
354,BT4,74.09651937
354,BT6,7.363636003
354,BT8,12.73201416
354,EI1,14.20589242
354,EN5,16.78974652
354,GB6,17.42128826
354,GN0,33.63033718
354,GN3,36.08140725
354,HV1,3.703570038
354,HV3,13.21740767
354,IS2,10.56153967
354,KT6,17.83720636
354,LW4,17.71855831
354,RB4,9.076654785
354,WMB,55.76991599
355,BT4,25.96532431
355,BT6,9.727813716
355,BT8,20.06106675
355,EI1,25.75442962
355,EN5,24.62380241
355,GB6,24.22127392
355,GN0,30.47698039
355,GN3,12.89975637
355,HV1,6.177720683
355,HV3,15.23477476
355,IS2,17.63689775
355,KT6,27.4824586
355,LW4,35.93321757
355,RB4,17.38252304
355,WMB,65.76054952
356,BT4,33.79584642
356,BT6,11.49216677
356,BT8,19.92360886
356,EI1,23.95607151
356,EN5,26.30053365
356,GB6,26.98319828
356,GN0,25.93295
356,GN3,5.936485778
356,HV1,8.078985542
356,HV3,15.14720338
356,IS2,13.97864527
356,KT6,22.9835515
356,LW4,25.67897937
356,RB4,19.51967629
356,WMB,54.09505718
357,BT4,30.05807628
357,BT6,15.37148384
357,BT8,23.01150968
357,EI1,34.32996725
357,EN5,28.07768353
357,GB6,25.2947663
357,GN0,33.82869886
357,GN3,18.44397485
357,HV1,10.38533983
357,HV3,17.01433643
357,IS2,17.31274531
357,KT6,29.64837791
357,LW4,38.37405041
357,RB4,27.75271036
357,WMB,78.29267821
358,BT4,30.86499537
358,BT6,29.61637358
358,BT8,35.86784416
358,EI1,43.19375277
358,EN5,34.52158318
358,GB6,39.20888282
358,GN0,26.42158261
358,GN3,17.91236666
358,HV1,31.21601877
358,HV3,47.56175631
358,IS2,36.06012027
358,KT6,31.51392988
358,LW4,40.6832353
358,RB4,42.04790286
358,WMB,44.78924722
359,BT4,42.12858071
359,BT6,40.86621009
359,BT8,43.37100911
359,EI1,70.37543582
359,EN5,34.42177481
359,GB6,35.30217765
359,GN0,15.09374292
359,GN3,28.10687922
359,HV1,31.86811034
359,HV3,37.98772431
359,IS2,52.72498673
359,KT6,48.53045312
359,LW4,34.99640728
359,RB4,45.29363503
359,WMB,14.15530102
360,BT4,52.98915376
360,BT6,14.91929784
360,BT8,14.80241798
360,EI1,19.69985156
360,EN5,21.96789892
360,GB6,16.49669337
360,GN0,15.80563916
360,GN3,28.43872986
360,HV1,15.8380685
360,HV3,7.453003428
360,IS2,21.19022508
360,KT6,8.926906774
360,LW4,18.13752172
360,RB4,6.490091595
360,WMB,21.07227306
361,BT4,54.19271971
361,BT6,15.31948962
361,BT8,16.70071782
361,EI1,20.35777554
361,EN5,23.07047942
361,GB6,16.05409458
361,GN0,15.81594534
361,GN3,24.68617485
361,HV1,17.09285922
361,HV3,15.50041478
361,IS2,27.90090669
361,KT6,8.754537745
361,LW4,22.0793831
361,RB4,12.86910401
361,WMB,25.19715642
362,BT4,72.79911811
362,BT6,22.69547131
362,BT8,37.73899275
362,EI1,26.06924297
362,EN5,28.02284182
362,GB6,22.9121519
362,GN0,29.1782995
362,GN3,30.57212932
362,HV1,13.92663975
362,HV3,11.56151727
362,IS2,26.05970598
362,KT6,9.843153361
362,LW4,22.42376381
362,RB4,9.116245632
362,WMB,30.18996406
363,BT4,60.14667911
363,BT6,34.58257038
363,BT8,36.20859402
363,EI1,38.50138703
363,EN5,42.85941034
363,GB6,32.46438617
363,GN0,30.80228472
363,GN3,26.52466228
363,HV1,13.04490234
363,HV3,8.647084019
363,IS2,35.09995195
363,KT6,12.14432594
363,LW4,32.62454181
363,RB4,5.100666953
363,WMB,52.78626915
364,BT4,68.28776009
364,BT6,22.8739982
364,BT8,37.98216153
364,EI1,26.99573251
364,EN5,40.33693785
364,GB6,38.61860908
364,GN0,37.73900804
364,GN3,23.37878271
364,HV1,10.99747328
364,HV3,20.18007876
364,IS2,27.64575395
364,KT6,17.41794908
364,LW4,32.1917664
364,RB4,17.1541013
364,WMB,37.46774703
365,BT4,54.13753199
365,BT6,19.75503912
365,BT8,49.5746067
365,EI1,28.11146997
365,EN5,30.00001969
365,GB6,36.24069374
365,GN0,35.33119973
365,GN3,29.57756752
365,HV1,7.20300466
365,HV3,18.43429972
365,IS2,28.51804106
365,KT6,18.35432653
365,LW4,42.1491729
365,RB4,10.39512852
365,WMB,51.52621309
366,BT4,60.81587663
366,BT6,24.45621315
366,BT8,32.75681513
366,EI1,36.24754083
366,EN5,43.07189696
366,GB6,45.57035837
366,GN0,34.82597728
366,GN3,32.97669768
366,HV1,16.90477314
366,HV3,26.81760518
366,IS2,29.38234718
366,KT6,33.94008494
366,LW4,45.76893458
366,RB4,30.36997533
366,WMB,37.9682237
367,BT4,37.33354228
367,BT6,17.21733961
367,BT8,32.5426068
367,EI1,28.16045757
367,EN5,35.76516979
367,GB6,39.70546769
367,GN0,44.79427831
367,GN3,18.57722852
367,HV1,11.66519569
367,HV3,22.01767743
367,IS2,25.98056508
367,KT6,42.47688842
367,LW4,53.17821934
367,RB4,23.83984771
367,WMB,49.4633092
368,BT4,39.07936759
368,BT6,31.3291936
368,BT8,51.09219182
368,EI1,44.40903386
368,EN5,70.14097298
368,GB6,45.85849963
368,GN0,47.67702101
368,GN3,22.82251208
368,HV1,25.58946623
368,HV3,37.51795437
368,IS2,37.38581594
368,KT6,41.51146347
368,LW4,51.64066791
368,RB4,32.13234118
368,WMB,45.55199949
369,BT4,37.5713266
369,BT6,34.24056121
369,BT8,44.44163617
369,EI1,55.9471491
369,EN5,52.27276682
369,GB6,41.79334593
369,GN0,40.30600034
369,GN3,13.9413311
369,HV1,24.57778639
369,HV3,25.93242121
369,IS2,41.42163751
369,KT6,40.00234912
369,LW4,56.56243379
369,RB4,32.02758253
369,WMB,62.78321535
370,BT4,60.50557373
370,BT6,31.10631476
370,BT8,48.8515251
370,EI1,49.77903006
370,EN5,48.73645324
370,GB6,44.16031358
370,GN0,42.38475466
370,GN3,6.318666093
370,HV1,34.78359892
370,HV3,25.62037616
370,IS2,42.45430813
370,KT6,39.66937672
370,LW4,51.26864233
370,RB4,24.11336294
370,WMB,33.93414343
371,BT4,65.63881993
371,BT6,30.16922249
371,BT8,40.58018126
371,EI1,47.71617156
371,EN5,48.11077131
371,GB6,42.93021378
371,GN0,28.60299682
371,GN3,7.720755631
371,HV1,33.13132077
371,HV3,26.56776263
371,IS2,54.27014248
371,KT6,21.64120317
371,LW4,53.53847077
371,RB4,20.35102794
371,WMB,50.69013366
372,BT4,78.51106243
372,BT6,25.94441457
372,BT8,39.74784688
372,EI1,33.10625961
372,EN5,35.42296025
372,GB6,29.67326703
372,GN0,33.4807825
372,GN3,4.481230045
372,HV1,15.4893535
372,HV3,17.81764047
372,IS2,25.59491055
372,KT6,26.15941043
372,LW4,28.65318444
372,RB4,15.50405898
372,WMB,28.99962345
373,BT4,67.0484009
373,BT6,46.91517248
373,BT8,48.27487106
373,EI1,23.42911131
373,EN5,32.62537514
373,GB6,32.17511243
373,GN0,19.12002292
373,GN3,18.10684215
373,HV1,7.618953297
373,HV3,13.97652857
373,IS2,28.27146025
373,KT6,14.30079285
373,LW4,34.28312395
373,RB4,5.381330595
373,WMB,39.64418797
374,BT4,74.01974509
374,BT6,15.15852416
374,BT8,20.66236434
374,EI1,24.60869336
374,EN5,27.50139011
374,GB6,25.21395396
374,GN0,24.64708008
374,GN3,7.650061472
374,HV1,14.32660579
374,HV3,17.77731859
374,IS2,19.28983096
374,KT6,20.7804735
374,LW4,30.11994514
374,RB4,24.81094197
374,WMB,31.74540709
375,BT4,72.00366486
375,BT6,16.2551397
375,BT8,22.29151416
375,EI1,38.59909616
375,EN5,24.1400451
375,GB6,32.98421938
375,GN0,27.3027265
375,GN3,26.62729454
375,HV1,10.94778723
375,HV3,19.3333853
375,IS2,18.41219919
375,KT6,30.38661752
375,LW4,43.04050838
375,RB4,27.05076871
375,WMB,48.96852457
376,BT4,72.62983338
376,BT6,12.00119504
376,BT8,33.29969064
376,EI1,41.17044181
376,EN5,42.21816831
376,GB6,40.03978543
376,GN0,27.30289307
376,GN3,32.07821133
376,HV1,18.89959848
376,HV3,28.55232687
376,IS2,28.29194516
376,KT6,27.65817367
376,LW4,35.07087212
376,RB4,37.12598442
376,WMB,33.8737861
377,BT4,54.88757179
377,BT6,8.471294002
377,BT8,38.63280778
377,EI1,49.66256196
377,EN5,53.73734829
377,GB6,37.9184449
377,GN0,16.59920214
377,GN3,27.12267029
377,HV1,27.93901186
377,HV3,31.13252271
377,IS2,44.32365026
377,KT6,34.53816732
377,LW4,51.06150566
377,RB4,47.12687408
377,WMB,52.2423435
378,BT4,53.95409173
378,BT6,12.9077612
378,BT8,36.4487505
378,EI1,50.71556586
378,EN5,44.25402312
378,GB6,23.76982996
378,GN0,23.95123354
378,GN3,23.48808849
378,HV1,37.44654196
378,HV3,49.26157043
378,IS2,39.22045453
378,KT6,32.24335417
378,LW4,28.70265721
378,RB4,44.85074407
378,WMB,34.92359315
379,BT4,24.75919082
379,BT6,11.06291797
379,BT8,41.85978182
379,EI1,56.78195228
379,EN5,44.93083985
379,GB6,24.19895746
379,GN0,22.75975728
379,GN3,25.38277148
379,HV1,39.36750724
379,HV3,53.90092199
379,IS2,54.63690863
379,KT6,27.94213636
379,LW4,43.05558938
379,RB4,42.37649054
379,WMB,82.56135762
380,BT4,27.21223927
380,BT6,30.1694115
380,BT8,40.29763261
380,EI1,49.89263942
380,EN5,30.99255398
380,GB6,22.52197541
380,GN0,20.05682005
380,GN3,27.15100683
380,HV1,40.55610573
380,HV3,59.92184854
380,IS2,36.75753051
380,KT6,31.14824386
380,LW4,33.7560379
380,RB4,54.09401814
380,WMB,36.31041358
381,BT4,30.9724387
381,BT6,24.04520755
381,BT8,30.94341683
381,EI1,52.25622468
