 "tick, Monitor-Code, X, Y, no2"
 "tick, Monitor-Code, X, Y, no2"
1405, BT4, 49, 74, 60
1405, BT6, 51, 71, 158
1405, BT8, 56, 69, 109
1405, EI1, 48, 67, 137
1405, GB6, 106, 51, 75
1405, GN0, 103, 60, 79
1405, GN3, 107, 59, 135
1405, HV1, 125, 68, 93
1405, HV3, 120, 82, 78
1405, IS2, 72, 76, 100
1405, KT6, 50, 44, 72
1405, LW4, 89, 53, 143
1405, RB4, 96, 82, 98
1405, WM6, 67, 65, 105
1405, WMB, 69, 65, 112
 "tick, Monitor-Code, X, Y, no2"
1406, BT4, 49, 74, 74
1406, BT6, 51, 71, 185
1406, BT8, 56, 69, 79
1406, EI1, 48, 67, 172
1406, GB6, 106, 51, 93
1406, GN0, 103, 60, 69
1406, GN3, 107, 59, 110
1406, HV1, 125, 68, 86
1406, HV3, 120, 82, 68
1406, IS2, 72, 76, 86
1406, KT6, 50, 44, 75
1406, LW4, 89, 53, 125
1406, RB4, 96, 82, 139
1406, WM6, 67, 65, 107
1406, WMB, 69, 65, 39
 "tick, Monitor-Code, X, Y, no2"
1407, BT4, 49, 74, 45
1407, BT6, 51, 71, 129
1407, BT8, 56, 69, 100
1407, EI1, 48, 67, 147
1407, GB6, 106, 51, 71
1407, GN0, 103, 60, 102
1407, GN3, 107, 59, 41
1407, HV1, 125, 68, 108
1407, HV3, 120, 82, 119
1407, IS2, 72, 76, 127
1407, KT6, 50, 44, 91
1407, LW4, 89, 53, 184
1407, RB4, 96, 82, 92
1407, WM6, 67, 65, 95
1407, WMB, 69, 65, 54
 "tick, Monitor-Code, X, Y, no2"
1408, BT4, 49, 74, 85
1408, BT6, 51, 71, 105
1408, BT8, 56, 69, 88
1408, EI1, 48, 67, 184
1408, GB6, 106, 51, 122
1408, GN0, 103, 60, 102
1408, GN3, 107, 59, 73
1408, HV1, 125, 68, 95
1408, HV3, 120, 82, 131
1408, IS2, 72, 76, 113
1408, KT6, 50, 44, 78
1408, LW4, 89, 53, 149
1408, RB4, 96, 82, 100
1408, WM6, 67, 65, 123
1408, WMB, 69, 65, 48
 "tick, Monitor-Code, X, Y, no2"
1409, BT4, 49, 74, 57
1409, BT6, 51, 71, 88
1409, BT8, 56, 69, 86
1409, EI1, 48, 67, 98
1409, GB6, 106, 51, 138
1409, GN0, 103, 60, 92
1409, GN3, 107, 59, 35
1409, HV1, 125, 68, 51
1409, HV3, 120, 82, 197
1409, IS2, 72, 76, 103
1409, KT6, 50, 44, 98
1409, LW4, 89, 53, 162
1409, RB4, 96, 82, 52
1409, WM6, 67, 65, 53
1409, WMB, 69, 65, 64
 "tick, Monitor-Code, X, Y, no2"
1410, BT4, 49, 74, 104
1410, BT6, 51, 71, 61
1410, BT8, 56, 69, 82
1410, EI1, 48, 67, 163
1410, GB6, 106, 51, 120
1410, GN0, 103, 60, 111
1410, GN3, 107, 59, 40
1410, HV1, 125, 68, 38
1410, HV3, 120, 82, 101
1410, IS2, 72, 76, 65
1410, KT6, 50, 44, 82
1410, LW4, 89, 53, 113
1410, RB4, 96, 82, 69
1410, WM6, 67, 65, 101
1410, WMB, 69, 65, 49
 "tick, Monitor-Code, X, Y, no2"
1411, BT4, 49, 74, 69
1411, BT6, 51, 71, 61
1411, BT8, 56, 69, 108
1411, EI1, 48, 67, 149
1411, GB6, 106, 51, 156
1411, GN0, 103, 60, 131
1411, GN3, 107, 59, 77
1411, HV1, 125, 68, 66
1411, HV3, 120, 82, 129
1411, IS2, 72, 76, 119
1411, KT6, 50, 44, 120
1411, LW4, 89, 53, 147
1411, RB4, 96, 82, 70
1411, WM6, 67, 65, 68
1411, WMB, 69, 65, 56
 "tick, Monitor-Code, X, Y, no2"
1412, BT4, 49, 74, 106
1412, BT6, 51, 71, 100
1412, BT8, 56, 69, 104
1412, EI1, 48, 67, 205
1412, GB6, 106, 51, 186
1412, GN0, 103, 60, 127
1412, GN3, 107, 59, 94
1412, HV1, 125, 68, 67
1412, HV3, 120, 82, 55
1412, IS2, 72, 76, 57
1412, KT6, 50, 44, 162
1412, LW4, 89, 53, 63
1412, RB4, 96, 82, 91
1412, WM6, 67, 65, 110
1412, WMB, 69, 65, 44
 "tick, Monitor-Code, X, Y, no2"
1413, BT4, 49, 74, 103
1413, BT6, 51, 71, 133
1413, BT8, 56, 69, 107
1413, EI1, 48, 67, 117
1413, GB6, 106, 51, 282
1413, GN0, 103, 60, 117
1413, GN3, 107, 59, 73
1413, HV1, 125, 68, 84
1413, HV3, 120, 82, 115
1413, IS2, 72, 76, 78
1413, KT6, 50, 44, 98
1413, LW4, 89, 53, 124
1413, RB4, 96, 82, 115
1413, WM6, 67, 65, 48
1413, WMB, 69, 65, 75
 "tick, Monitor-Code, X, Y, no2"
1414, BT4, 49, 74, 155
1414, BT6, 51, 71, 131
1414, BT8, 56, 69, 115
1414, EI1, 48, 67, 128
1414, GB6, 106, 51, 150
1414, GN0, 103, 60, 114
1414, GN3, 107, 59, 73
1414, HV1, 125, 68, 112
1414, HV3, 120, 82, 167
1414, IS2, 72, 76, 52
1414, KT6, 50, 44, 121
1414, LW4, 89, 53, 115
1414, RB4, 96, 82, 193
1414, WM6, 67, 65, 51
1414, WMB, 69, 65, 66
 "tick, Monitor-Code, X, Y, no2"
1415, BT4, 49, 74, 119
1415, BT6, 51, 71, 134
1415, BT8, 56, 69, 123
1415, EI1, 48, 67, 85
1415, GB6, 106, 51, 159
1415, GN0, 103, 60, 88
1415, GN3, 107, 59, 34
1415, HV1, 125, 68, 136
1415, HV3, 120, 82, 156
1415, IS2, 72, 76, 82
1415, KT6, 50, 44, 86
1415, LW4, 89, 53, 180
1415, RB4, 96, 82, 99
1415, WM6, 67, 65, 51
1415, WMB, 69, 65, 122
 "tick, Monitor-Code, X, Y, no2"
1416, BT4, 49, 74, 156
1416, BT6, 51, 71, 81
1416, BT8, 56, 69, 91
1416, EI1, 48, 67, 133
1416, GB6, 106, 51, 111
1416, GN0, 103, 60, 133
1416, GN3, 107, 59, 68
1416, HV1, 125, 68, 119
1416, HV3, 120, 82, 96
1416, IS2, 72, 76, 58
1416, KT6, 50, 44, 133
1416, LW4, 89, 53, 120
1416, RB4, 96, 82, 130
1416, WM6, 67, 65, 71
1416, WMB, 69, 65, 47
 "tick, Monitor-Code, X, Y, no2"
1417, BT4, 49, 74, 93
1417, BT6, 51, 71, 60
1417, BT8, 56, 69, 121
1417, EI1, 48, 67, 103
1417, GB6, 106, 51, 143
1417, GN0, 103, 60, 48
1417, GN3, 107, 59, 22
1417, HV1, 125, 68, 123
1417, HV3, 120, 82, 47
1417, IS2, 72, 76, 89
1417, KT6, 50, 44, 65
1417, LW4, 89, 53, 117
1417, RB4, 96, 82, 69
1417, WM6, 67, 65, 100
1417, WMB, 69, 65, 76
 "tick, Monitor-Code, X, Y, no2"
1418, BT4, 49, 74, 184
1418, BT6, 51, 71, 115
1418, BT8, 56, 69, 71
1418, EI1, 48, 67, 126
1418, GB6, 106, 51, 62
1418, GN0, 103, 60, 64
1418, GN3, 107, 59, 41
1418, HV1, 125, 68, 63
1418, HV3, 120, 82, 96
1418, IS2, 72, 76, 56
1418, KT6, 50, 44, 97
1418, LW4, 89, 53, 62
1418, RB4, 96, 82, 117
1418, WM6, 67, 65, 139
1418, WMB, 69, 65, 36
 "tick, Monitor-Code, X, Y, no2"
1419, BT4, 49, 74, 83
1419, BT6, 51, 71, 34
1419, BT8, 56, 69, 100
1419, EI1, 48, 67, 138
1419, GB6, 106, 51, 111
1419, GN0, 103, 60, 95
1419, GN3, 107, 59, 33
1419, HV1, 125, 68, 100
1419, HV3, 120, 82, 103
1419, IS2, 72, 76, 89
1419, KT6, 50, 44, 101
1419, LW4, 89, 53, 99
1419, RB4, 96, 82, 126
1419, WM6, 67, 65, 62
1419, WMB, 69, 65, 43
 "tick, Monitor-Code, X, Y, no2"
1420, BT4, 49, 74, 93
1420, BT6, 51, 71, 76
1420, BT8, 56, 69, 106
1420, EI1, 48, 67, 179
1420, GB6, 106, 51, 100
1420, GN0, 103, 60, 112
1420, GN3, 107, 59, 46
1420, HV1, 125, 68, 105
1420, HV3, 120, 82, 110
1420, IS2, 72, 76, 84
1420, KT6, 50, 44, 149
1420, LW4, 89, 53, 65
1420, RB4, 96, 82, 190
1420, WM6, 67, 65, 88
1420, WMB, 69, 65, 57
 "tick, Monitor-Code, X, Y, no2"
1421, BT4, 49, 74, 112
1421, BT6, 51, 71, 55
1421, BT8, 56, 69, 133
1421, EI1, 48, 67, 134
1421, GB6, 106, 51, 168
1421, GN0, 103, 60, 88
1421, GN3, 107, 59, 29
1421, HV1, 125, 68, 182
1421, HV3, 120, 82, 173
1421, IS2, 72, 76, 127
1421, KT6, 50, 44, 69
1421, LW4, 89, 53, 72
1421, RB4, 96, 82, 100
1421, WM6, 67, 65, 37
1421, WMB, 69, 65, 58
 "tick, Monitor-Code, X, Y, no2"
1422, BT4, 49, 74, 110
1422, BT6, 51, 71, 80
1422, BT8, 56, 69, 115
1422, EI1, 48, 67, 193
1422, GB6, 106, 51, 83
1422, GN0, 103, 60, 102
1422, GN3, 107, 59, 46
1422, HV1, 125, 68, 98
1422, HV3, 120, 82, 169
1422, IS2, 72, 76, 81
1422, KT6, 50, 44, 64
1422, LW4, 89, 53, 77
1422, RB4, 96, 82, 44
1422, WM6, 67, 65, 70
1422, WMB, 69, 65, 29
 "tick, Monitor-Code, X, Y, no2"
1423, BT4, 49, 74, 108
1423, BT6, 51, 71, 63
1423, BT8, 56, 69, 83
1423, EI1, 48, 67, 96
1423, GB6, 106, 51, 108
1423, GN0, 103, 60, 58
1423, GN3, 107, 59, 32
1423, HV1, 125, 68, 61
1423, HV3, 120, 82, 172
1423, IS2, 72, 76, 93
1423, KT6, 50, 44, 69
1423, LW4, 89, 53, 103
1423, RB4, 96, 82, 87
1423, WM6, 67, 65, 68
1423, WMB, 69, 65, 34
 "tick, Monitor-Code, X, Y, no2"
1424, BT4, 49, 74, 113
1424, BT6, 51, 71, 49
1424, BT8, 56, 69, 77
1424, EI1, 48, 67, 134
1424, GB6, 106, 51, 44
1424, GN0, 103, 60, 39
1424, GN3, 107, 59, 44
1424, HV1, 125, 68, 59
1424, HV3, 120, 82, 111
1424, IS2, 72, 76, 32
1424, KT6, 50, 44, 110
1424, LW4, 89, 53, 143
1424, RB4, 96, 82, 79
1424, WM6, 67, 65, 82
1424, WMB, 69, 65, 61
 "tick, Monitor-Code, X, Y, no2"
1425, BT4, 49, 74, 146
1425, BT6, 51, 71, 57
1425, BT8, 56, 69, 71
1425, EI1, 48, 67, 54
1425, GB6, 106, 51, 52
1425, GN0, 103, 60, 28
1425, GN3, 107, 59, 96
1425, HV1, 125, 68, 64
1425, HV3, 120, 82, 107
1425, IS2, 72, 76, 77
1425, KT6, 50, 44, 57
1425, LW4, 89, 53, 114
1425, RB4, 96, 82, 64
1425, WM6, 67, 65, 32
1425, WMB, 69, 65, 55
 "tick, Monitor-Code, X, Y, no2"
1426, BT4, 49, 74, 191
1426, BT6, 51, 71, 80
1426, BT8, 56, 69, 59
1426, EI1, 48, 67, 76
1426, GB6, 106, 51, 42
1426, GN0, 103, 60, 45
1426, GN3, 107, 59, 139
1426, HV1, 125, 68, 46
1426, HV3, 120, 82, 108
1426, IS2, 72, 76, 56
1426, KT6, 50, 44, 87
1426, LW4, 89, 53, 59
1426, RB4, 96, 82, 100
1426, WM6, 67, 65, 48
1426, WMB, 69, 65, 73
 "tick, Monitor-Code, X, Y, no2"
1427, BT4, 49, 74, 109
1427, BT6, 51, 71, 71
1427, BT8, 56, 69, 93
1427, EI1, 48, 67, 57
1427, GB6, 106, 51, 45
1427, GN0, 103, 60, 55
1427, GN3, 107, 59, 79
1427, HV1, 125, 68, 71
1427, HV3, 120, 82, 155
1427, IS2, 72, 76, 62
1427, KT6, 50, 44, 119
1427, LW4, 89, 53, 74
1427, RB4, 96, 82, 114
1427, WM6, 67, 65, 64
1427, WMB, 69, 65, 116
 "tick, Monitor-Code, X, Y, no2"
1428, BT4, 49, 74, 189
1428, BT6, 51, 71, 122
1428, BT8, 56, 69, 98
1428, EI1, 48, 67, 83
1428, GB6, 106, 51, 59
1428, GN0, 103, 60, 55
1428, GN3, 107, 59, 91
1428, HV1, 125, 68, 107
1428, HV3, 120, 82, 51
1428, IS2, 72, 76, 40
1428, KT6, 50, 44, 98
1428, LW4, 89, 53, 44
1428, RB4, 96, 82, 105
1428, WM6, 67, 65, 56
1428, WMB, 69, 65, 58
 "tick, Monitor-Code, X, Y, no2"
1429, BT4, 49, 74, 115
1429, BT6, 51, 71, 107
1429, BT8, 56, 69, 90
1429, EI1, 48, 67, 83
1429, GB6, 106, 51, 61
1429, GN0, 103, 60, 55
1429, GN3, 107, 59, 26
1429, HV1, 125, 68, 124
1429, HV3, 120, 82, 116
1429, IS2, 72, 76, 58
1429, KT6, 50, 44, 86
1429, LW4, 89, 53, 53
1429, RB4, 96, 82, 91
1429, WM6, 67, 65, 96
1429, WMB, 69, 65, 100
 "tick, Monitor-Code, X, Y, no2"
1430, BT4, 49, 74, 188
1430, BT6, 51, 71, 92
1430, BT8, 56, 69, 97
1430, EI1, 48, 67, 83
1430, GB6, 106, 51, 63
1430, GN0, 103, 60, 37
1430, GN3, 107, 59, 46
1430, HV1, 125, 68, 89
1430, HV3, 120, 82, 69
1430, IS2, 72, 76, 66
1430, KT6, 50, 44, 85
1430, LW4, 89, 53, 51
1430, RB4, 96, 82, 75
1430, WM6, 67, 65, 106
1430, WMB, 69, 65, 91
 "tick, Monitor-Code, X, Y, no2"
1431, BT4, 49, 74, 71
1431, BT6, 51, 71, 43
1431, BT8, 56, 69, 116
1431, EI1, 48, 67, 75
1431, GB6, 106, 51, 44
1431, GN0, 103, 60, 29
1431, GN3, 107, 59, 50
1431, HV1, 125, 68, 56
1431, HV3, 120, 82, 104
1431, IS2, 72, 76, 81
1431, KT6, 50, 44, 58
1431, LW4, 89, 53, 45
1431, RB4, 96, 82, 82
1431, WM6, 67, 65, 73
1431, WMB, 69, 65, 110
 "tick, Monitor-Code, X, Y, no2"
1432, BT4, 49, 74, 128
1432, BT6, 51, 71, 101
1432, BT8, 56, 69, 96
1432, EI1, 48, 67, 99
1432, GB6, 106, 51, 44
1432, GN0, 103, 60, 72
1432, GN3, 107, 59, 57
1432, HV1, 125, 68, 66
1432, HV3, 120, 82, 108
1432, IS2, 72, 76, 101
1432, KT6, 50, 44, 90
1432, LW4, 89, 53, 44
1432, RB4, 96, 82, 100
1432, WM6, 67, 65, 99
1432, WMB, 69, 65, 81
 "tick, Monitor-Code, X, Y, no2"
1433, BT4, 49, 74, 65
1433, BT6, 51, 71, 72
1433, BT8, 56, 69, 78
1433, EI1, 48, 67, 78
1433, GB6, 106, 51, 66
1433, GN0, 103, 60, 15
1433, GN3, 107, 59, 20
1433, HV1, 125, 68, 110
1433, HV3, 120, 82, 143
1433, IS2, 72, 76, 92
1433, KT6, 50, 44, 31
1433, LW4, 89, 53, 54
1433, RB4, 96, 82, 37
1433, WM6, 67, 65, 110
1433, WMB, 69, 65, 105
 "tick, Monitor-Code, X, Y, no2"
1434, BT4, 49, 74, 66
1434, BT6, 51, 71, 75
1434, BT8, 56, 69, 53
1434, EI1, 48, 67, 153
1434, GB6, 106, 51, 22
1434, GN0, 103, 60, 31
1434, GN3, 107, 59, 36
1434, HV1, 125, 68, 42
1434, HV3, 120, 82, 62
1434, IS2, 72, 76, 58
1434, KT6, 50, 44, 72
1434, LW4, 89, 53, 45
1434, RB4, 96, 82, 47
1434, WM6, 67, 65, 120
1434, WMB, 69, 65, 77
 "tick, Monitor-Code, X, Y, no2"
1435, BT4, 49, 74, 129
1435, BT6, 51, 71, 31
1435, BT8, 56, 69, 73
1435, EI1, 48, 67, 83
1435, GB6, 106, 51, 32
1435, GN0, 103, 60, 25
1435, GN3, 107, 59, 60
1435, HV1, 125, 68, 61
1435, HV3, 120, 82, 98
1435, IS2, 72, 76, 104
1435, KT6, 50, 44, 52
1435, LW4, 89, 53, 80
1435, RB4, 96, 82, 45
1435, WM6, 67, 65, 99
1435, WMB, 69, 65, 106
 "tick, Monitor-Code, X, Y, no2"
1436, BT4, 49, 74, 193
1436, BT6, 51, 71, 36
1436, BT8, 56, 69, 69
1436, EI1, 48, 67, 122
1436, GB6, 106, 51, 28
1436, GN0, 103, 60, 31
1436, GN3, 107, 59, 53
1436, HV1, 125, 68, 42
1436, HV3, 120, 82, 52
1436, IS2, 72, 76, 108
1436, KT6, 50, 44, 54
1436, LW4, 89, 53, 90
1436, RB4, 96, 82, 69
1436, WM6, 67, 65, 137
1436, WMB, 69, 65, 59
 "tick, Monitor-Code, X, Y, no2"
1437, BT4, 49, 74, 47
1437, BT6, 51, 71, 71
1437, BT8, 56, 69, 61
1437, EI1, 48, 67, 28
1437, GB6, 106, 51, 40
1437, GN0, 103, 60, 31
1437, GN3, 107, 59, 82
1437, HV1, 125, 68, 64
1437, HV3, 120, 82, 80
1437, IS2, 72, 76, 141
1437, KT6, 50, 44, 56
1437, LW4, 89, 53, 126
1437, RB4, 96, 82, 60
1437, WM6, 67, 65, 88
1437, WMB, 69, 65, 61
 "tick, Monitor-Code, X, Y, no2"
1438, BT4, 49, 74, 103
1438, BT6, 51, 71, 47
1438, BT8, 56, 69, 70
1438, EI1, 48, 67, 63
1438, GB6, 106, 51, 23
1438, GN0, 103, 60, 36
1438, GN3, 107, 59, 68
1438, HV1, 125, 68, 49
1438, HV3, 120, 82, 118
1438, IS2, 72, 76, 84
1438, KT6, 50, 44, 76
1438, LW4, 89, 53, 64
1438, RB4, 96, 82, 82
1438, WM6, 67, 65, 88
1438, WMB, 69, 65, 63
 "tick, Monitor-Code, X, Y, no2"
1439, BT4, 49, 74, 50
1439, BT6, 51, 71, 108
1439, BT8, 56, 69, 71
1439, EI1, 48, 67, 66
1439, GB6, 106, 51, 44
1439, GN0, 103, 60, 17
1439, GN3, 107, 59, 58
1439, HV1, 125, 68, 66
1439, HV3, 120, 82, 134
1439, IS2, 72, 76, 109
1439, KT6, 50, 44, 48
1439, LW4, 89, 53, 88
1439, RB4, 96, 82, 57
1439, WM6, 67, 65, 72
1439, WMB, 69, 65, 84
 "tick, Monitor-Code, X, Y, no2"
1440, BT4, 49, 74, 79
1440, BT6, 51, 71, 88
1440, BT8, 56, 69, 80
1440, EI1, 48, 67, 92
1440, GB6, 106, 51, 32
1440, GN0, 103, 60, 39
1440, GN3, 107, 59, 109
1440, HV1, 125, 68, 48
1440, HV3, 120, 82, 11
1440, IS2, 72, 76, 65
1440, KT6, 50, 44, 57
1440, LW4, 89, 53, 43
1440, RB4, 96, 82, 86
1440, WM6, 67, 65, 70
1440, WMB, 69, 65, 66
 "tick, Monitor-Code, X, Y, no2"
1441, BT4, 49, 74, 106
1441, BT6, 51, 71, 80
1441, BT8, 56, 69, 66
1441, EI1, 48, 67, 34
1441, GB6, 106, 51, 29
1441, GN0, 103, 60, 49
1441, GN3, 107, 59, 123
1441, HV1, 125, 68, 71
1441, HV3, 120, 82, 25
1441, IS2, 72, 76, 73
1441, KT6, 50, 44, 64
1441, LW4, 89, 53, 87
1441, RB4, 96, 82, 68
1441, WM6, 67, 65, 49
1441, WMB, 69, 65, 95
 "tick, Monitor-Code, X, Y, no2"
1442, BT4, 49, 74, 175
1442, BT6, 51, 71, 100
1442, BT8, 56, 69, 85
1442, EI1, 48, 67, 46
1442, GB6, 106, 51, 80
1442, GN0, 103, 60, 144
1442, GN3, 107, 59, 181
1442, HV1, 125, 68, 58
1442, HV3, 120, 82, 55
1442, IS2, 72, 76, 69
1442, KT6, 50, 44, 119
1442, LW4, 89, 53, 70
1442, RB4, 96, 82, 102
1442, WM6, 67, 65, 45
1442, WMB, 69, 65, 73
 "tick, Monitor-Code, X, Y, no2"
1443, BT4, 49, 74, 137
1443, BT6, 51, 71, 137
1443, BT8, 56, 69, 118
1443, EI1, 48, 67, 73
1443, GB6, 106, 51, 138
1443, GN0, 103, 60, 48
1443, GN3, 107, 59, 89
1443, HV1, 125, 68, 80
1443, HV3, 120, 82, 25
1443, IS2, 72, 76, 76
1443, KT6, 50, 44, 77
1443, LW4, 89, 53, 101
1443, RB4, 96, 82, 78
1443, WM6, 67, 65, 43
1443, WMB, 69, 65, 107
 "tick, Monitor-Code, X, Y, no2"
1444, BT4, 49, 74, 190
1444, BT6, 51, 71, 135
1444, BT8, 56, 69, 78
1444, EI1, 48, 67, 61
1444, GB6, 106, 51, 53
1444, GN0, 103, 60, 37
1444, GN3, 107, 59, 109
1444, HV1, 125, 68, 61
1444, HV3, 120, 82, 49
1444, IS2, 72, 76, 36
1444, KT6, 50, 44, 90
1444, LW4, 89, 53, 77
1444, RB4, 96, 82, 115
1444, WM6, 67, 65, 65
1444, WMB, 69, 65, 85
 "tick, Monitor-Code, X, Y, no2"
1445, BT4, 49, 74, 130
1445, BT6, 51, 71, 118
1445, BT8, 56, 69, 73
1445, EI1, 48, 67, 117
1445, GB6, 106, 51, 72
1445, GN0, 103, 60, 31
1445, GN3, 107, 59, 75
1445, HV1, 125, 68, 120
1445, HV3, 120, 82, 85
1445, IS2, 72, 76, 38
1445, KT6, 50, 44, 26
1445, LW4, 89, 53, 59
1445, RB4, 96, 82, 10
1445, WM6, 67, 65, 40
1445, WMB, 69, 65, 91
 "tick, Monitor-Code, X, Y, no2"
1446, BT4, 49, 74, 106
1446, BT6, 51, 71, 104
1446, BT8, 56, 69, 67
1446, EI1, 48, 67, 97
1446, GB6, 106, 51, 27
1446, GN0, 103, 60, 68
1446, GN3, 107, 59, 104
1446, HV1, 125, 68, 12
1446, HV3, 120, 82, 91
1446, IS2, 72, 76, 28
1446, KT6, 50, 44, 49
1446, LW4, 89, 53, 65
1446, RB4, 96, 82, 23
1446, WM6, 67, 65, 67
1446, WMB, 69, 65, 115
 "tick, Monitor-Code, X, Y, no2"
1447, BT4, 49, 74, 158
1447, BT6, 51, 71, 62
1447, BT8, 56, 69, 104
1447, EI1, 48, 67, 81
1447, GB6, 106, 51, 54
1447, GN0, 103, 60, 57
1447, GN3, 107, 59, 64
1447, HV1, 125, 68, 21
1447, HV3, 120, 82, 72
1447, IS2, 72, 76, 56
1447, KT6, 50, 44, 53
1447, LW4, 89, 53, 89
1447, RB4, 96, 82, 59
1447, WM6, 67, 65, 91
1447, WMB, 69, 65, 147
 "tick, Monitor-Code, X, Y, no2"
1448, BT4, 49, 74, 138
1448, BT6, 51, 71, 74
1448, BT8, 56, 69, 86
1448, EI1, 48, 67, 102
1448, GB6, 106, 51, 45
1448, GN0, 103, 60, 57
1448, GN3, 107, 59, 71
1448, HV1, 125, 68, 41
1448, HV3, 120, 82, 82
1448, IS2, 72, 76, 30
1448, KT6, 50, 44, 49
1448, LW4, 89, 53, 103
1448, RB4, 96, 82, 34
1448, WM6, 67, 65, 209
1448, WMB, 69, 65, 94
 "tick, Monitor-Code, X, Y, no2"
1449, BT4, 49, 74, 135
1449, BT6, 51, 71, 73
1449, BT8, 56, 69, 96
1449, EI1, 48, 67, 131
1449, GB6, 106, 51, 71
1449, GN0, 103, 60, 28
1449, GN3, 107, 59, 39
1449, HV1, 125, 68, 42
1449, HV3, 120, 82, 97
1449, IS2, 72, 76, 58
1449, KT6, 50, 44, 24
1449, LW4, 89, 53, 125
1449, RB4, 96, 82, 41
1449, WM6, 67, 65, 113
1449, WMB, 69, 65, 123
 "tick, Monitor-Code, X, Y, no2"
1450, BT4, 49, 74, 123
1450, BT6, 51, 71, 100
1450, BT8, 56, 69, 62
1450, EI1, 48, 67, 161
1450, GB6, 106, 51, 18
1450, GN0, 103, 60, 66
1450, GN3, 107, 59, 47
1450, HV1, 125, 68, 22
1450, HV3, 120, 82, 27
1450, IS2, 72, 76, 49
1450, KT6, 50, 44, 36
1450, LW4, 89, 53, 76
1450, RB4, 96, 82, 48
1450, WM6, 67, 65, 166
1450, WMB, 69, 65, 111
 "tick, Monitor-Code, X, Y, no2"
1451, BT4, 49, 74, 203
1451, BT6, 51, 71, 40
1451, BT8, 56, 69, 79
1451, EI1, 48, 67, 82
1451, GB6, 106, 51, 24
1451, GN0, 103, 60, 46
1451, GN3, 107, 59, 18
1451, HV1, 125, 68, 39
1451, HV3, 120, 82, 47
1451, IS2, 72, 76, 78
1451, KT6, 50, 44, 60
1451, LW4, 89, 53, 138
1451, RB4, 96, 82, 78
1451, WM6, 67, 65, 101
1451, WMB, 69, 65, 217
 "tick, Monitor-Code, X, Y, no2"
1452, BT4, 49, 74, 261
1452, BT6, 51, 71, 44
1452, BT8, 56, 69, 87
1452, EI1, 48, 67, 100
1452, GB6, 106, 51, 43
1452, GN0, 103, 60, 64
1452, GN3, 107, 59, 40
1452, HV1, 125, 68, 47
1452, HV3, 120, 82, 126
1452, IS2, 72, 76, 82
1452, KT6, 50, 44, 66
1452, LW4, 89, 53, 126
1452, RB4, 96, 82, 73
1452, WM6, 67, 65, 142
1452, WMB, 69, 65, 80
 "tick, Monitor-Code, X, Y, no2"
1453, BT4, 49, 74, 132
1453, BT6, 51, 71, 23
1453, BT8, 56, 69, 93
1453, EI1, 48, 67, 78
1453, GB6, 106, 51, 49
1453, GN0, 103, 60, 122
1453, GN3, 107, 59, 24
1453, HV1, 125, 68, 76
1453, HV3, 120, 82, 117
1453, IS2, 72, 76, 119
1453, KT6, 50, 44, 69
1453, LW4, 89, 53, 111
1453, RB4, 96, 82, 103
1453, WM6, 67, 65, 113
1453, WMB, 69, 65, 85
 "tick, Monitor-Code, X, Y, no2"
1454, BT4, 49, 74, 167
1454, BT6, 51, 71, 35
1454, BT8, 56, 69, 91
1454, EI1, 48, 67, 77
1454, GB6, 106, 51, 82
1454, GN0, 103, 60, 52
1454, GN3, 107, 59, 33
1454, HV1, 125, 68, 53
1454, HV3, 120, 82, 72
1454, IS2, 72, 76, 106
1454, KT6, 50, 44, 136
1454, LW4, 89, 53, 122
1454, RB4, 96, 82, 101
1454, WM6, 67, 65, 154
1454, WMB, 69, 65, 57
 "tick, Monitor-Code, X, Y, no2"
1455, BT4, 49, 74, 124
1455, BT6, 51, 71, 25
1455, BT8, 56, 69, 110
1455, EI1, 48, 67, 52
1455, GB6, 106, 51, 126
1455, GN0, 103, 60, 104
1455, GN3, 107, 59, 43
1455, HV1, 125, 68, 55
1455, HV3, 120, 82, 48
1455, IS2, 72, 76, 111
1455, KT6, 50, 44, 40
1455, LW4, 89, 53, 150
1455, RB4, 96, 82, 44
1455, WM6, 67, 65, 86
1455, WMB, 69, 65, 75
 "tick, Monitor-Code, X, Y, no2"
1456, BT4, 49, 74, 121
1456, BT6, 51, 71, 46
1456, BT8, 56, 69, 72
1456, EI1, 48, 67, 100
1456, GB6, 106, 51, 68
1456, GN0, 103, 60, 105
1456, GN3, 107, 59, 54
1456, HV1, 125, 68, 37
1456, HV3, 120, 82, 46
1456, IS2, 72, 76, 107
1456, KT6, 50, 44, 71
1456, LW4, 89, 53, 104
1456, RB4, 96, 82, 69
1456, WM6, 67, 65, 114
1456, WMB, 69, 65, 102
 "tick, Monitor-Code, X, Y, no2"
1457, BT4, 49, 74, 127
1457, BT6, 51, 71, 59
1457, BT8, 56, 69, 96
1457, EI1, 48, 67, 39
1457, GB6, 106, 51, 126
1457, GN0, 103, 60, 119
1457, GN3, 107, 59, 116
1457, HV1, 125, 68, 74
1457, HV3, 120, 82, 56
1457, IS2, 72, 76, 133
1457, KT6, 50, 44, 92
1457, LW4, 89, 53, 99
1457, RB4, 96, 82, 142
1457, WM6, 67, 65, 100
1457, WMB, 69, 65, 133
 "tick, Monitor-Code, X, Y, no2"
1458, BT4, 49, 74, 97
1458, BT6, 51, 71, 63
1458, BT8, 56, 69, 128
1458, EI1, 48, 67, 47
